OBJECTID,org_id,agency,route_id,route_type,route_name,shape_id,n_trips,base64_url,Shape_Length
7030,recEm0P5zmKExpc7p,FlixBus,US1120,3,San Antonio - McAllen - Brownsville,eb6acce4c1b1f83fc237517db92289f8,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.58744177371213
7031,recLW3EuIHTqTjdds,Greyhound,US1126,3,Houston - McAllen - Brownsville,2789dfa91f825e66c092753d1f922f0c,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.55566616684237
7032,recEm0P5zmKExpc7p,FlixBus,US1126,3,Houston - McAllen - Brownsville,2789dfa91f825e66c092753d1f922f0c,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.55566616684237
7033,recLW3EuIHTqTjdds,Greyhound,US1126,3,Houston - McAllen - Brownsville,68753c5a55ce546e84d4ee96ec75e0d8,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.42522796236236
7034,recEm0P5zmKExpc7p,FlixBus,US1126,3,Houston - McAllen - Brownsville,68753c5a55ce546e84d4ee96ec75e0d8,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.42522796236236
7035,recLW3EuIHTqTjdds,Greyhound,US1126,3,Houston - McAllen - Brownsville,c6cbe150e8c95955e7563917639c0191,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.61930894674045
7036,recEm0P5zmKExpc7p,FlixBus,US1126,3,Houston - McAllen - Brownsville,c6cbe150e8c95955e7563917639c0191,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.61930894674045
7037,recLW3EuIHTqTjdds,Greyhound,US1126,3,Houston - McAllen - Brownsville,d55236a25e80387f08be2d76aceadbbd,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.48098625031139
7038,recEm0P5zmKExpc7p,FlixBus,US1126,3,Houston - McAllen - Brownsville,d55236a25e80387f08be2d76aceadbbd,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.48098625031139
7039,recLW3EuIHTqTjdds,Greyhound,US1126s,3,Houston - Corpus Christi,5ca7c3fce078d094d0060b2ded65a3ad,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.87696000124573
7040,recEm0P5zmKExpc7p,FlixBus,US1126s,3,Houston - Corpus Christi,5ca7c3fce078d094d0060b2ded65a3ad,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.87696000124573
7041,recLW3EuIHTqTjdds,Greyhound,US1128,3,Houston - Corpus Christi - Monterrey,2cfeefb9db658b4cb50efcad2bdba0d6,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.11870382972154
7042,recEm0P5zmKExpc7p,FlixBus,US1128,3,Houston - Corpus Christi - Monterrey,2cfeefb9db658b4cb50efcad2bdba0d6,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.11870382972154
7043,recLW3EuIHTqTjdds,Greyhound,US1128,3,Houston - Corpus Christi - Monterrey,514fe19f328b34bcdf4047851e292dd5,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.09146811625965
7044,recEm0P5zmKExpc7p,FlixBus,US1128,3,Houston - Corpus Christi - Monterrey,514fe19f328b34bcdf4047851e292dd5,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.09146811625965
7045,recLW3EuIHTqTjdds,Greyhound,US1130,3,Harlingen - Brownsville,3495aa5bb5620d61eddb7d0f6b590b28,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,0.0856254266317528
7046,recEm0P5zmKExpc7p,FlixBus,US1130,3,Harlingen - Brownsville,3495aa5bb5620d61eddb7d0f6b590b28,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,0.0856254266317528
7047,recLW3EuIHTqTjdds,Greyhound,US1130,3,Harlingen - Brownsville,8c082ba8f3ab96aa1df56b246e62ed04,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,0.0839569317955147
7048,recEm0P5zmKExpc7p,FlixBus,US1130,3,Harlingen - Brownsville,8c082ba8f3ab96aa1df56b246e62ed04,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,0.0839569317955147
7049,recLW3EuIHTqTjdds,Greyhound,US1132,3,McAllen - Monterrey,050f15c3ab679d4bcf06c7dd47bdceb3,2,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,0.286183338768473
7050,recEm0P5zmKExpc7p,FlixBus,US1132,3,McAllen - Monterrey,050f15c3ab679d4bcf06c7dd47bdceb3,2,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,0.286183338768473
7051,recLW3EuIHTqTjdds,Greyhound,US1132,3,McAllen - Monterrey,a4aafeff96e40fcda0ee9c57a7a37f16,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,2.46637393265208
7052,recEm0P5zmKExpc7p,FlixBus,US1132,3,McAllen - Monterrey,a4aafeff96e40fcda0ee9c57a7a37f16,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,2.46637393265208
7053,recLW3EuIHTqTjdds,Greyhound,US1132,3,McAllen - Monterrey,c3dbc123597578b73c575625423855fe,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,2.53393312721112
7054,recEm0P5zmKExpc7p,FlixBus,US1132,3,McAllen - Monterrey,c3dbc123597578b73c575625423855fe,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,2.53393312721112
7055,recLW3EuIHTqTjdds,Greyhound,US1132,3,McAllen - Monterrey,fedb1d37374f9deb529ac5d1838dd630,2,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,0.239766663442917
7056,recEm0P5zmKExpc7p,FlixBus,US1132,3,McAllen - Monterrey,fedb1d37374f9deb529ac5d1838dd630,2,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,0.239766663442917
7057,recLW3EuIHTqTjdds,Greyhound,US1140,3,Denver - Albuquerque - El Paso,cca7520ab5ca82e59cd5f68eb125205d,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,4.00915691555329
7058,recEm0P5zmKExpc7p,FlixBus,US1140,3,Denver - Albuquerque - El Paso,cca7520ab5ca82e59cd5f68eb125205d,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,4.00915691555329
7059,recLW3EuIHTqTjdds,Greyhound,US1140,3,Denver - Albuquerque - El Paso,cff0d14a52f7d2fb454ba91e29cb5260,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,4.00668163638919
7060,recEm0P5zmKExpc7p,FlixBus,US1140,3,Denver - Albuquerque - El Paso,cff0d14a52f7d2fb454ba91e29cb5260,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,4.00668163638919
7061,recLW3EuIHTqTjdds,Greyhound,US1142,3,Dallas - Okhlahoma City - Kansas City,92058dce46a1cf2e4b8264cb6cc8b8ba,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.95793693849213
7062,recEm0P5zmKExpc7p,FlixBus,US1142,3,Dallas - Okhlahoma City - Kansas City,92058dce46a1cf2e4b8264cb6cc8b8ba,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.95793693849213
7063,recLW3EuIHTqTjdds,Greyhound,US1142,3,Dallas - Okhlahoma City - Kansas City,f546933a8c208047e36b6b1c989b7b0e,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,9.04243414480859
7064,recEm0P5zmKExpc7p,FlixBus,US1142,3,Dallas - Okhlahoma City - Kansas City,f546933a8c208047e36b6b1c989b7b0e,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,9.04243414480859
7065,recLW3EuIHTqTjdds,Greyhound,US1142s,3,Dallas - Okhlahoma City,ea47b0ddb85f81ea60ba2dbf437d27dc,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.26269007923865
7066,recEm0P5zmKExpc7p,FlixBus,US1142s,3,Dallas - Okhlahoma City,ea47b0ddb85f81ea60ba2dbf437d27dc,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.26269007923865
7067,recLW3EuIHTqTjdds,Greyhound,US1142s,3,Dallas - Okhlahoma City,ed051e3ca149397f4e14764f288abb7a,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.22900976178259
7068,recEm0P5zmKExpc7p,FlixBus,US1142s,3,Dallas - Okhlahoma City,ed051e3ca149397f4e14764f288abb7a,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.22900976178259
7069,recLW3EuIHTqTjdds,Greyhound,US1144,3,Dallas - Lubbock - Amarillo - Denver,68a5e9f1a8b01cca66b0ce35a74d17a7,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,14.8434072777158
7070,recEm0P5zmKExpc7p,FlixBus,US1144,3,Dallas - Lubbock - Amarillo - Denver,68a5e9f1a8b01cca66b0ce35a74d17a7,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,14.8434072777158
7071,recLW3EuIHTqTjdds,Greyhound,US1144,3,Dallas - Lubbock - Amarillo - Denver,fc755dbdea1e0dfd33756783349c4c39,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,14.9569448543649
7072,recEm0P5zmKExpc7p,FlixBus,US1144,3,Dallas - Lubbock - Amarillo - Denver,fc755dbdea1e0dfd33756783349c4c39,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,14.9569448543649
7073,recLW3EuIHTqTjdds,Greyhound,US1146,3,Dallas - Tulsa,d40f9cae490937d71cdf4ffb956b996c,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,3.99523144508114
7074,recEm0P5zmKExpc7p,FlixBus,US1146,3,Dallas - Tulsa,d40f9cae490937d71cdf4ffb956b996c,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,3.99523144508114
7075,recLW3EuIHTqTjdds,Greyhound,US1146,3,Dallas - Tulsa,d44c366e24cbcac22acb80956614ff0d,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,3.98966670981445
7076,recEm0P5zmKExpc7p,FlixBus,US1146,3,Dallas - Tulsa,d44c366e24cbcac22acb80956614ff0d,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,3.98966670981445
7077,recLW3EuIHTqTjdds,Greyhound,US1148S,3,Oklahoma City - Memphis,516cc2ad546e285241ce7e2ecc36fd5d,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.2388452103365
7078,recEm0P5zmKExpc7p,FlixBus,US1148S,3,Oklahoma City - Memphis,516cc2ad546e285241ce7e2ecc36fd5d,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.2388452103365
7079,recLW3EuIHTqTjdds,Greyhound,US1148S,3,Oklahoma City - Memphis,bdd5b8aa8d52ee8f289695898904f6f0,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.28734565722986
7080,recEm0P5zmKExpc7p,FlixBus,US1148S,3,Oklahoma City - Memphis,bdd5b8aa8d52ee8f289695898904f6f0,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.28734565722986
7081,recLW3EuIHTqTjdds,Greyhound,US1150s,3,Memphis - Jonesboro - Little Rock,2805bd421250e5e4decd0a755e661e54,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,2.5765391463794
7082,recEm0P5zmKExpc7p,FlixBus,US1150s,3,Memphis - Jonesboro - Little Rock,2805bd421250e5e4decd0a755e661e54,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,2.5765391463794
7083,recLW3EuIHTqTjdds,Greyhound,US1150s,3,Memphis - Jonesboro - Little Rock,dda659c792ad12a9c32ab89d230f221c,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,2.59492226769703
7084,recEm0P5zmKExpc7p,FlixBus,US1150s,3,Memphis - Jonesboro - Little Rock,dda659c792ad12a9c32ab89d230f221c,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,2.59492226769703
7085,recLW3EuIHTqTjdds,Greyhound,US1152,3,Texarkana - Houston,39566528f4cf9ce6a94a6e3c6a6635b8,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.3498211850979
7086,recEm0P5zmKExpc7p,FlixBus,US1152,3,Texarkana - Houston,39566528f4cf9ce6a94a6e3c6a6635b8,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.3498211850979
7087,recLW3EuIHTqTjdds,Greyhound,US1152,3,Texarkana - Houston,d92607e4d0ca11d69b97f936895587d2,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.34406210997914
7088,recEm0P5zmKExpc7p,FlixBus,US1152,3,Texarkana - Houston,d92607e4d0ca11d69b97f936895587d2,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.34406210997914
7089,recLW3EuIHTqTjdds,Greyhound,US1159,3,Dallas - San Antonio,03c5e2f6a5742cb91b06bf19bd2bc6e0,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,4.25475371027451
7090,recEm0P5zmKExpc7p,FlixBus,US1159,3,Dallas - San Antonio,03c5e2f6a5742cb91b06bf19bd2bc6e0,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,4.25475371027451
7091,recLW3EuIHTqTjdds,Greyhound,US1159,3,Dallas - San Antonio,0e9a329c01d369f847a8b41aa7533621,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,4.22901276330313
7092,recEm0P5zmKExpc7p,FlixBus,US1159,3,Dallas - San Antonio,0e9a329c01d369f847a8b41aa7533621,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,4.22901276330313
7093,recLW3EuIHTqTjdds,Greyhound,US1159S,3,Dallas - San Antonio: Bus Moves,69a15c5e7ba7bcb3543758808487711a,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.30958425999365
7094,recEm0P5zmKExpc7p,FlixBus,US1159S,3,Dallas - San Antonio: Bus Moves,69a15c5e7ba7bcb3543758808487711a,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.30958425999365
7095,recLW3EuIHTqTjdds,Greyhound,US1159S,3,Dallas - San Antonio: Bus Moves,85afd349b5692ee8a1d8f0c14600ff75,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.35485510685201
7096,recEm0P5zmKExpc7p,FlixBus,US1159S,3,Dallas - San Antonio: Bus Moves,85afd349b5692ee8a1d8f0c14600ff75,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,5.35485510685201
7097,recLW3EuIHTqTjdds,Greyhound,US1160,3,Dallas - San Antonio - Monterrey,5481a2b76039fdd7f11105f14b1ec1ef,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.58143974423704
7098,recEm0P5zmKExpc7p,FlixBus,US1160,3,Dallas - San Antonio - Monterrey,5481a2b76039fdd7f11105f14b1ec1ef,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.58143974423704
7099,recLW3EuIHTqTjdds,Greyhound,US1160,3,Dallas - San Antonio - Monterrey,6fb9d16013c344e5d6d3167d3334e30e,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.6754547668272
7100,recEm0P5zmKExpc7p,FlixBus,US1160,3,Dallas - San Antonio - Monterrey,6fb9d16013c344e5d6d3167d3334e30e,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.6754547668272
7101,recLW3EuIHTqTjdds,Greyhound,US1160,3,Dallas - San Antonio - Monterrey,9382061f0b6480d35c4d949113d57c1b,2,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.55997921351591
7102,recEm0P5zmKExpc7p,FlixBus,US1160,3,Dallas - San Antonio - Monterrey,9382061f0b6480d35c4d949113d57c1b,2,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.55997921351591
7103,recLW3EuIHTqTjdds,Greyhound,US1160,3,Dallas - San Antonio - Monterrey,ad0b8aa3a2c9d6facdb25a8994f3cbb3,2,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.54119392650114
7104,recEm0P5zmKExpc7p,FlixBus,US1160,3,Dallas - San Antonio - Monterrey,ad0b8aa3a2c9d6facdb25a8994f3cbb3,2,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.54119392650114
7105,recLW3EuIHTqTjdds,Greyhound,US1160,3,Dallas - San Antonio - Monterrey,aff489c014d87811fe72a7307e6f101d,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.57858904006701
7106,recEm0P5zmKExpc7p,FlixBus,US1160,3,Dallas - San Antonio - Monterrey,aff489c014d87811fe72a7307e6f101d,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.57858904006701
7107,recLW3EuIHTqTjdds,Greyhound,US1160,3,Dallas - San Antonio - Monterrey,d2c9c1cde6bf0d6060dd75e264a6966d,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.65015570707193
7108,recEm0P5zmKExpc7p,FlixBus,US1160,3,Dallas - San Antonio - Monterrey,d2c9c1cde6bf0d6060dd75e264a6966d,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,8.65015570707193
7109,recLW3EuIHTqTjdds,Greyhound,US1161,3,Dallas - San Antonio - Laredo,a48041a8b6d1be6f268afe30a0799e83,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.6143512935523
7110,recEm0P5zmKExpc7p,FlixBus,US1161,3,Dallas - San Antonio - Laredo,a48041a8b6d1be6f268afe30a0799e83,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.6143512935523
7111,recLW3EuIHTqTjdds,Greyhound,US1161,3,Dallas - San Antonio - Laredo,f43ee1d8471d9f1775940c7b72fd70ea,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.60945797374956
7112,recEm0P5zmKExpc7p,FlixBus,US1161,3,Dallas - San Antonio - Laredo,f43ee1d8471d9f1775940c7b72fd70ea,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.60945797374956
7113,recLW3EuIHTqTjdds,Greyhound,US1162,3,Monterrey - Nuevo Laredo,0a472727ef855d9c4728071670a769a8,4,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,1.89217477925049
7114,recEm0P5zmKExpc7p,FlixBus,US1162,3,Monterrey - Nuevo Laredo,0a472727ef855d9c4728071670a769a8,4,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,1.89217477925049
7115,recLW3EuIHTqTjdds,Greyhound,US1162,3,Monterrey - Nuevo Laredo,a4ef567d0b34f58d6875b3d1a6c33eaa,4,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,1.89098158132311
7116,recEm0P5zmKExpc7p,FlixBus,US1162,3,Monterrey - Nuevo Laredo,a4ef567d0b34f58d6875b3d1a6c33eaa,4,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,1.89098158132311
7117,recLW3EuIHTqTjdds,Greyhound,US1164,3,Dallas - San Antonio - Corpus Christi - Brownsville,52789e7c7af2fc24c6ac7612e97b8fb6,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,9.78490886001682
7118,recEm0P5zmKExpc7p,FlixBus,US1164,3,Dallas - San Antonio - Corpus Christi - Brownsville,52789e7c7af2fc24c6ac7612e97b8fb6,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,9.78490886001682
7119,recLW3EuIHTqTjdds,Greyhound,US1164,3,Dallas - San Antonio - Corpus Christi - Brownsville,fbfef708ee50c1b44ced59372f30870e,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,9.86416033573077
7120,recEm0P5zmKExpc7p,FlixBus,US1164,3,Dallas - San Antonio - Corpus Christi - Brownsville,fbfef708ee50c1b44ced59372f30870e,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,9.86416033573077
7121,recLW3EuIHTqTjdds,Greyhound,US1166,3,Dallas - San Antonio - Harlingen,89c4698586408523745059b0f57298d6,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,9.73091668963178
7122,recEm0P5zmKExpc7p,FlixBus,US1166,3,Dallas - San Antonio - Harlingen,89c4698586408523745059b0f57298d6,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,9.73091668963178
7123,recLW3EuIHTqTjdds,Greyhound,US1169s,3,Laredo - Harlingen,afd07678e268caa4c69f67fad05a1d10,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,3.19847540824659
7124,recEm0P5zmKExpc7p,FlixBus,US1169s,3,Laredo - Harlingen,afd07678e268caa4c69f67fad05a1d10,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,3.19847540824659
7125,recLW3EuIHTqTjdds,Greyhound,US1169s,3,Laredo - Harlingen,f770690fa37a953ef3cc1722b8196ffd,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,3.17795524638121
7126,recEm0P5zmKExpc7p,FlixBus,US1169s,3,Laredo - Harlingen,f770690fa37a953ef3cc1722b8196ffd,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,3.17795524638121
7127,recLW3EuIHTqTjdds,Greyhound,US1170s,3,New Orleans - Lafayette - Shreveport,3fdec07455a7c47b278e497cf37d4bc3,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.46000042378255
7128,recEm0P5zmKExpc7p,FlixBus,US1170s,3,New Orleans - Lafayette - Shreveport,3fdec07455a7c47b278e497cf37d4bc3,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.46000042378255
7129,recLW3EuIHTqTjdds,Greyhound,US1170s,3,New Orleans - Lafayette - Shreveport,7a9f58727abae55ec0dc97c4fe278f5d,1,aHR0cDovL2d0ZnMuZ2lzLmZsaXgudGVjaC9ndGZzX2dlbmVyaWNfdXMuemlw,6.48374341255819
