OBJECTID,route_id,direction_id,time_period,speed_mph,district_name,org_id,agency,base64_url,route_name,Shape_Length
3215,11308,1,offpeak,15.62495305,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO HILLS-RAMONA-MONTCLAIR,0.188130969758829
3216,11308,1,peak,12.90853603,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO HILLS-RAMONA-MONTCLAIR,0.188130969758829
3217,11308,1,all_day,14.58937314,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO HILLS-RAMONA-MONTCLAIR,0.188130969758829
3218,11300,1,offpeak,17.12222137,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-BASELINE-CHAFFEY,0.253738615365065
3219,11300,1,peak,17.26697412,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-BASELINE-CHAFFEY,0.253738615365065
3220,11300,1,all_day,17.18325569,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-BASELINE-CHAFFEY,0.253738615365065
3221,11300,0,offpeak,16.99411348,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-BASELINE-CHAFFEY,0.251302112211842
3222,11300,0,peak,16.33892525,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-BASELINE-CHAFFEY,0.251302112211842
3223,11300,0,all_day,16.68778038,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-BASELINE-CHAFFEY,0.251302112211842
3224,11286,1,offpeak,15.68952334,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,GREEN LINE,0.247994222379285
3225,11286,1,peak,15.51637669,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,GREEN LINE,0.247994222379285
3226,11286,1,all_day,15.60881131,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,GREEN LINE,0.247994222379285
3227,11286,0,offpeak,15.75424117,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,GREEN LINE,0.246408491547033
3228,11286,0,peak,15.48223425,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,GREEN LINE,0.246408491547033
3229,11286,0,all_day,15.62341179,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,GREEN LINE,0.246408491547033
3230,11284,1,offpeak,16.10423384,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-COLTON-REDLANDS-YUCAIPA,0.487804327209766
3231,11284,1,peak,16.17228892,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-COLTON-REDLANDS-YUCAIPA,0.487804327209766
3232,11284,1,all_day,16.13858941,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-COLTON-REDLANDS-YUCAIPA,0.487804327209766
3233,11284,0,offpeak,14.87871552,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-COLTON-REDLANDS-YUCAIPA,0.493624012523975
3234,11284,0,peak,14.47162781,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-COLTON-REDLANDS-YUCAIPA,0.493624012523975
3235,11284,0,all_day,14.75239396,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-COLTON-REDLANDS-YUCAIPA,0.493624012523975
3236,11288,0,offpeak,14.98488604,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,N. RIALTO-COLTON-ARMC,0.171349612707333
3237,11288,0,peak,14.40048171,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,N. RIALTO-COLTON-ARMC,0.171349612707333
3238,11288,0,all_day,14.69915677,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,N. RIALTO-COLTON-ARMC,0.171349612707333
3239,11288,1,offpeak,14.55571668,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,N. RIALTO-COLTON-ARMC,0.201836133708929
3240,11288,1,peak,14.71547856,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,N. RIALTO-COLTON-ARMC,0.201836133708929
3241,11288,1,all_day,14.64093387,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,N. RIALTO-COLTON-ARMC,0.201836133708929
3242,11280,1,offpeak,11.8573969,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,COLTON-ARMC-DEL ROSA,0.217357679513301
3243,11280,1,peak,12.5327558,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,COLTON-ARMC-DEL ROSA,0.217357679513301
3244,11280,1,all_day,12.1803194,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,COLTON-ARMC-DEL ROSA,0.217357679513301
3245,11280,0,offpeak,12.5543292,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,COLTON-ARMC-DEL ROSA,0.222614300826957
3246,11280,0,peak,12.6377606,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,COLTON-ARMC-DEL ROSA,0.222614300826957
3247,11280,0,all_day,12.59478896,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,COLTON-ARMC-DEL ROSA,0.222614300826957
3248,11296,0,offpeak,15.09970571,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,SAN BDNO-BASELINE-HIGHLAND,0.326891678637422
3249,11296,0,peak,14.25376724,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,SAN BDNO-BASELINE-HIGHLAND,0.326891678637422
3250,11296,0,all_day,14.67791831,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,SAN BDNO-BASELINE-HIGHLAND,0.326891678637422
3251,11299,0,offpeak,16.21273918,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-FOOTHILL-MONTCLAIR,0.284088140962855
3252,11299,0,peak,15.20140524,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-FOOTHILL-MONTCLAIR,0.284088140962855
3253,11299,0,all_day,15.73189366,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-FOOTHILL-MONTCLAIR,0.284088140962855
3254,11299,1,offpeak,15.96311612,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-FOOTHILL-MONTCLAIR,0.304854263577432
3255,11299,1,peak,14.90240261,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-FOOTHILL-MONTCLAIR,0.304854263577432
3256,11299,1,all_day,15.46164358,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-FOOTHILL-MONTCLAIR,0.304854263577432
3257,11307,0,offpeak,17.45404475,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,EASTVALE-ONTARIO-CHAFFEY COLLEGE,0.351798486780394
3258,11307,0,peak,16.19240283,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,EASTVALE-ONTARIO-CHAFFEY COLLEGE,0.351798486780394
3259,11307,0,all_day,16.78626304,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,EASTVALE-ONTARIO-CHAFFEY COLLEGE,0.351798486780394
3260,11307,1,offpeak,15.25422774,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,EASTVALE-ONTARIO-CHAFFEY COLLEGE,0.347017397727531
3261,11307,1,peak,16.25372561,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,EASTVALE-ONTARIO-CHAFFEY COLLEGE,0.347017397727531
3262,11307,1,all_day,15.71831017,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,EASTVALE-ONTARIO-CHAFFEY COLLEGE,0.347017397727531
3263,11304,0,offpeak,14.05018692,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO-EUCLID-UPLAND,0.18339955098441
3264,11304,0,peak,14.75598035,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO-EUCLID-UPLAND,0.18339955098441
3265,11304,0,all_day,14.40565204,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO-EUCLID-UPLAND,0.18339955098441
3266,11304,1,offpeak,16.75208638,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO-EUCLID-UPLAND,0.178108482461218
3267,11304,1,peak,16.63494142,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO-EUCLID-UPLAND,0.178108482461218
3268,11304,1,all_day,16.69496533,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO-EUCLID-UPLAND,0.178108482461218
3269,11285,1,offpeak,12.61237406,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CAL STATE-SAN BDNO-LOMA LINDA,0.262721521617126
3270,11285,1,peak,15.02504091,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CAL STATE-SAN BDNO-LOMA LINDA,0.262721521617126
3271,11285,1,all_day,13.71035153,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CAL STATE-SAN BDNO-LOMA LINDA,0.262721521617126
3272,11285,0,offpeak,12.56322087,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CAL STATE-SAN BDNO-LOMA LINDA,0.264608554135083
3273,11285,0,peak,15.44225891,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CAL STATE-SAN BDNO-LOMA LINDA,0.264608554135083
3274,11285,0,all_day,13.59172557,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CAL STATE-SAN BDNO-LOMA LINDA,0.264608554135083
3275,11303,0,offpeak,14.38139778,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,RANCHO CUCAMONGA-FONTANA,0.425247795661845
3276,11303,0,peak,15.32573506,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,RANCHO CUCAMONGA-FONTANA,0.425247795661845
3277,11303,0,all_day,14.78895537,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,RANCHO CUCAMONGA-FONTANA,0.425247795661845
3278,11303,1,offpeak,14.55555624,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,RANCHO CUCAMONGA-FONTANA,0.424069637722249
3279,11303,1,peak,15.43435223,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,RANCHO CUCAMONGA-FONTANA,0.424069637722249
3280,11303,1,all_day,15.00733604,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,RANCHO CUCAMONGA-FONTANA,0.424069637722249
3281,11282,0,offpeak,12.75720659,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-FOOTHILL-SAN BDNO,0.164378700705963
3282,11282,0,peak,13.8191699,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-FOOTHILL-SAN BDNO,0.164378700705963
3283,11282,0,all_day,13.22176231,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-FOOTHILL-SAN BDNO,0.164378700705963
3284,11282,1,offpeak,12.26073121,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-FOOTHILL-SAN BDNO,0.170404016444393
3285,11282,1,peak,14.01341016,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-FOOTHILL-SAN BDNO,0.170404016444393
3286,11282,1,all_day,12.99770187,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-FOOTHILL-SAN BDNO,0.170404016444393
3287,11283,1,offpeak,16.02095668,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-SAN BDNO-REDLANDS,0.477291028490622
3288,11283,1,peak,16.91818267,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-SAN BDNO-REDLANDS,0.477291028490622
3289,11283,1,all_day,16.40460144,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-SAN BDNO-REDLANDS,0.477291028490622
3290,11283,0,offpeak,17.27327688,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-SAN BDNO-REDLANDS,0.480239822911362
3291,11283,0,peak,17.15725446,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-SAN BDNO-REDLANDS,0.480239822911362
3292,11283,0,all_day,17.21949114,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,FONTANA-SAN BDNO-REDLANDS,0.480239822911362
3293,11302,0,offpeak,14.5944892,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,ONTARIO-HAVEN-CHAFFEY COLLEGE,0.168795674939027
3294,11302,0,peak,14.52477632,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,ONTARIO-HAVEN-CHAFFEY COLLEGE,0.168795674939027
3295,11302,0,all_day,14.56304738,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,ONTARIO-HAVEN-CHAFFEY COLLEGE,0.168795674939027
3296,11302,1,offpeak,15.86233051,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,ONTARIO-HAVEN-CHAFFEY COLLEGE,0.163159615647557
3297,11302,1,peak,14.2814576,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,ONTARIO-HAVEN-CHAFFEY COLLEGE,0.163159615647557
3298,11302,1,all_day,15.09705509,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,ONTARIO-HAVEN-CHAFFEY COLLEGE,0.163159615647557
3299,11301,0,offpeak,15.6925139,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,SAN BDNO-MENTONE-CRAFTON COLLEGE,0.285985802144833
3300,11301,0,peak,15.09153893,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,SAN BDNO-MENTONE-CRAFTON COLLEGE,0.285985802144833
3301,11301,0,all_day,15.3758166,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,SAN BDNO-MENTONE-CRAFTON COLLEGE,0.285985802144833
3302,11301,1,offpeak,13.33328492,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,SAN BDNO-MENTONE-CRAFTON COLLEGE,0.291594062962133
3303,11301,1,peak,15.87318759,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,SAN BDNO-MENTONE-CRAFTON COLLEGE,0.291594062962133
3304,11301,1,all_day,14.31564062,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,SAN BDNO-MENTONE-CRAFTON COLLEGE,0.291594062962133
3305,11306,1,offpeak,14.97261779,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO-MONTCLAIR-CHAFFEY COLLEGE,0.330577514496473
3306,11306,1,peak,14.74478689,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO-MONTCLAIR-CHAFFEY COLLEGE,0.330577514496473
3307,11306,1,all_day,14.8580879,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO-MONTCLAIR-CHAFFEY COLLEGE,0.330577514496473
3308,11306,0,offpeak,12.15432832,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO-MONTCLAIR-CHAFFEY COLLEGE,0.333889215711984
3309,11306,0,peak,14.16699854,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO-MONTCLAIR-CHAFFEY COLLEGE,0.333889215711984
3310,11306,0,all_day,13.08966052,08 - San Bernardino,recG5aXxDPI645S86,OmniTrans,aHR0cHM6Ly93d3cub21uaXRyYW5zLm9yZy9nb29nbGUvZ29vZ2xlX3RyYW5zaXQuemlw,CHINO-MONTCLAIR-CHAFFEY COLLEGE,0.333889215711984
